"","genes","log2FoldChange","pvalue","sig"
"427","ATP8B3",-0.0078928586041771,0.528620861077745,"No significant"
"428","KIAA1946",0.0217033795954915,1.12913334359002,"No significant"
"429","LOC646589",-0.00263367587792018,0.152211245500012,"No significant"
"430","SULT6B1",0.0154114889357411,0.891290307947655,"No significant"
"431","SDHALP1",0.0132752803929037,0.694617080090677,"No significant"
"432","LOC642916",0.00518823158965009,0.197463423198718,"No significant"
"433","NKIRAS2",0.0394235666746052,1.11621208303362,"No significant"
"434","LOC647274",-0.0094133679823587,0.8033333088581,"No significant"
"435","RAXL1",0.00658645641312461,0.0480526974313729,"No significant"
"436","SPINK9",-0.00163158519503348,0.0671075143841074,"No significant"
"437","SLC35A3",-0.0103144204739447,0.25395236331438,"No significant"
"438","HNRPDL",0.0239301497228155,0.375758909471127,"No significant"
"439","DMD",-0.00218240421823612,0.108647436669342,"No significant"
"440","PHF14",-0.0549803624714853,2.56490944087265,"No significant"
"441","CDK2",0.00199355040457316,0.0690657033459904,"No significant"
"442","PSORS1C2",-0.00795004063434757,0.47999697627883,"No significant"
"443","IL11RA",-0.0148748461718853,1.0934354938503,"No significant"
"444","MGC48628",-0.00291417208812828,0.146023352548388,"No significant"
"445","SULT1C3",0.000789358256166217,0.0428429882402864,"No significant"
"446","HES4",0.0147709261183024,0.105394131536977,"No significant"
"447","LOC653145",0.00271092673521345,0.149806048910588,"No significant"
"448","RPL12",-0.255362704115386,7.19546112631107,"Down regulated"
"449","KLC2",0.0118835839442974,0.282061321329274,"No significant"
"450","KENAE",-0.0173496357492677,0.709116065728097,"No significant"
"451","S100A1",0.00668979540072812,0.178494388869905,"No significant"
"452","GLUL",0.0267756382606654,1.10724088968063,"No significant"
"453","IGSF6",0.0288031658474832,0.235468357509023,"No significant"
"454","LOC649902",-0.00725287784940232,0.504820472858598,"No significant"
"455","SEMA3B",-0.0119088580397184,0.57518497345124,"No significant"
"456","EDG1",-0.0625576576417828,0.910311719522945,"No significant"
"457","RBBP4",0.0485566927324914,0.82409963664739,"No significant"
"458","SIKE",-0.0143855224611427,0.899583705237846,"No significant"
"459","LOC648358",-0.00797350405139419,0.586232559359846,"No significant"
"460","TEX10",-0.0123985296604818,0.333706592013884,"No significant"
"461","C14orf80",0.0400593193120065,1.67425077860669,"No significant"
"462","LOC728957",-0.00128426608686283,0.0666779117295248,"No significant"
"463","LOC651308",0.010199957210741,0.742244297195176,"No significant"
"464","LOC647529",0.0100297461666425,0.603190965242907,"No significant"
"465","LOC644846",-0.0570553381476744,3.26148737688039,"No significant"
"466","IL18BP",0.00214788687379919,0.10234194238593,"No significant"
"467","C21orf41",-0.0192699297913839,0.958601333948944,"No significant"
"468","XYLT1",0.0038998813919795,0.201007240466675,"No significant"
"469","LOC401845",-0.0193349784047081,0.440786711676334,"No significant"
"470","TRIM40",-0.00566747972487214,0.290743622651865,"No significant"
"471","ATP5D",0.125337554297749,3.33734181334182,"Up regulated"
"472","LOC646144",0.0261368464156515,1.98603572242755,"No significant"
"473","LOC645084",0.0206702011467463,1.18470652157698,"No significant"
"474","TXNDC2",0.00624026608846062,0.411741022102994,"No significant"
"475","KCTD9",-0.0104019049495978,0.305311550618312,"No significant"
"476","PIGO",0.0100116380035784,0.420310404180881,"No significant"
"477","FLJ34969",-0.0068463361979445,0.376530490531194,"No significant"
"478","ZZZ3",-0.0761455516812433,2.34591939141146,"No significant"
"479","LOC648716",0.0154248657025882,1.07728423512106,"No significant"
"480","LOC652641",-0.00720301228780418,0.369979091315306,"No significant"
"481","UBL7",0.0499119037461533,0.52839192627416,"No significant"
"482","GPR63",-0.00353430070616501,0.202921892710569,"No significant"
"483","LOC641948",-0.00711676733879418,0.497806008584411,"No significant"
"484","PTPRC",0.183140262807955,3.47040044334523,"Up regulated"
"485","LOC642947",-0.00470742515484623,0.282185362882785,"No significant"
"486","TTN",0.0054422649188357,0.340596142147119,"No significant"
"487","LOC643423",0.0401869984194283,1.59338842502317,"No significant"
"488","CUL3",0.00290928339867058,0.136474032963073,"No significant"
"489","GALNT9",0.00599470709449168,0.279742627389225,"No significant"
"490","CORO1B",0.023539921388128,0.39259747090226,"No significant"
"491","TIMM9",-0.0319425929219443,1.11926798234957,"No significant"
"492","FZD2",0.0792812328300929,2.3860739016966,"No significant"
"493","UAP1L1",0.0685486685159118,2.56510794191186,"No significant"
"494","LOC645565",0.00373787844303752,0.107850451762849,"No significant"
"495","ZFAND2B",0.0700441230055624,3.09599401497143,"No significant"
"496","ITGBL1",-0.0168473482594136,0.838923564313856,"No significant"
"497","LOC648716",0.00330696723621315,0.20757486647667,"No significant"
"498","ERBB4",0.0125022240603423,0.370197766170857,"No significant"
"499","OXCT2",9.19761980044953e-05,0.00313472873968408,"No significant"
"500","INTS4",0.0200347701710166,1.09771801413962,"No significant"
"501","FAM48B1",0.00427796679330772,0.294702258247754,"No significant"
"502","LOC727958",-0.000887318979778229,0.045893758614801,"No significant"
"503","SOX10",0.00554026221956683,0.325211868621858,"No significant"
"504","LOC651430",0.000263010612132852,0.012043207319954,"No significant"
"505","MYCN",0.00852822739979953,0.495895218101995,"No significant"
"506","LOC641733",-0.0151032689128057,1.1108555825845,"No significant"
"507","WDR63",-0.00877844020431073,0.482566093545172,"No significant"
"508","MLC1",-0.011854595974663,0.986108429665424,"No significant"
"509","LOC644887",0.00138149402420051,0.0667048170111813,"No significant"
"510","LOC341604",-0.00705453587214766,0.534001003132109,"No significant"
"511","RNF208",-0.00802170919349976,0.431187694371542,"No significant"
"512","PDPK1",0.112047127391376,3.2464312727295,"Up regulated"
"513","C6orf160",-0.273245575557763,5.5686839852888,"Down regulated"
"514","C6orf62",0.0217772520287092,0.232677496734591,"No significant"
"515","LOC727735",0.00933567023586779,0.733377322698226,"No significant"
"516","LOC388282",0.023038160177256,0.644451916831696,"No significant"
"517","LOC730760",0.0057260360478697,0.372092449932433,"No significant"
"518","HBBP1",0.00586047791392286,0.275220447442302,"No significant"
"519","NEK2",-0.00555782316332998,0.371731878140924,"No significant"
"520","LAMC2",-0.017329813498276,0.999045170477349,"No significant"
"521","FGF13",0.00708513968785862,0.299697321140111,"No significant"
"522","CHFR",0.13030614287381,6.47765999284927,"Up regulated"
"523","LOC643338",0.0108486237690322,0.969131958699736,"No significant"
"524","C11orf41",-0.017299946636407,1.96227294962171,"No significant"
"525","WHDC1L2",-0.00569229164111462,0.360476824859213,"No significant"
"526","STS-1",-0.0544669868727468,1.01873622015971,"No significant"
"527","SCMH1",0.0264000664521928,1.02780209149432,"No significant"
"528","LOC644326",0.00479706063647267,0.310181271884846,"No significant"
"529","ZNF483",-0.00747496179841445,0.422111014011358,"No significant"
"530","NAMPT",-0.149942585108416,1.18951426833168,"No significant"
"531","SPG21",-0.00279177073514614,0.0956009725478598,"No significant"
"532","CACNB2",-0.00291067463554739,0.149840250689365,"No significant"
"533","ATRIP",0.0146741757223445,0.556180714403622,"No significant"
"534","TXNRD2",0.0188129514393918,1.6814704911822,"No significant"
"535","LOC650517",0.000567977295348854,0.0309276877554104,"No significant"
"536","USP2",0.00531530787930823,0.305837078019681,"No significant"
"537","LOC644624",-0.00213929659091328,0.111295241836417,"No significant"
"538","ITGB4",0.00164820920563269,0.0580636294588316,"No significant"
"539","METTL8",0.00397736061962295,0.212062509056448,"No significant"
"540","LOC643344",0.0127169793105422,1.36530324524514,"No significant"
"541","LOC390570",0.00868981140868552,0.641387236323328,"No significant"
"542","SMC6",-0.0186828385476145,0.736961653348643,"No significant"
"543","AGPAT3",0.0595142316770563,2.24835208566858,"No significant"
"544","C17orf28",0.0024201268931705,0.129678228716266,"No significant"
"545","MRLC2",-0.370856711452921,14.1841808346328,"Down regulated"
"546","TPTE2",-0.00869257545875346,0.611723944588032,"No significant"
"547","ZER1",0.0459122829533776,1.70039058358573,"No significant"
"548","LOC442560",-0.00325776391744359,0.187511820334257,"No significant"
"549","MKNK2",0.179682690092568,4.26092839641457,"Up regulated"
"550","HYDIN",-0.00808947169701568,0.555746023604767,"No significant"
"551","ATOH8",0.00998142951107361,0.256913040793777,"No significant"
"552","NUDT1",-0.0143612226121368,1.14599659598083,"No significant"
"553","CX3CL1",-0.00402142718335963,0.211752320999872,"No significant"
"554","ITGA3",0.00410112664655404,0.197802144345575,"No significant"
"555","LRIG2",-0.0244913781647309,1.41068916673066,"No significant"
"556","FLJ31401",-0.00787415987202067,0.555839027114496,"No significant"
"557","EGFLAM",-0.000791243139590669,0.0380090761067015,"No significant"
"558","PARD6A",0.0106253777854786,0.299064037173982,"No significant"
"559","BCL2L1",0.0779029056220146,0.473419873899389,"No significant"
"560","COX6C",-0.24377351019762,7.2119377103797,"Down regulated"
"561","SLC45A2",0.00838182259959996,0.493391360960144,"No significant"
"562","LOC391347",0.0102014602818965,0.919559425688514,"No significant"
"563","LOC644360",0.000176514101790204,0.0076739575162503,"No significant"
"564","GCC2",-0.00151208494814803,0.0815287875643603,"No significant"
"565","LOC653489",0.01868857394396,1.23124141765074,"No significant"
"566","DNAJC5B",-0.00101674452857292,0.0571923237306956,"No significant"
"567","CD1C",-0.0146863140668403,0.580991944069217,"No significant"
"568","DOK7",0.0106949787955646,0.570658146382336,"No significant"
"569","MPP2",-0.0106106927329508,0.787507172789059,"No significant"
"570","PCDHGA3",-0.0172975544722167,1.57861688156376,"No significant"
"571","SIRT6",0.032378062639526,3.064922960844,"No significant"
"572","LOC647083",0.00795503889157256,0.495804489116259,"No significant"
"573","MRPL21",-0.0122518425684337,0.513010858235752,"No significant"
"574","ZMAT3",0.148940521894241,5.11502577196393,"Up regulated"
"575","HMGB2",-0.269572619375138,10.7661339544733,"Down regulated"
"576","LOC389888",-0.00991485455437413,0.682428601676386,"No significant"
"577","ADCY9",-0.0032790467974797,0.0841613377250739,"No significant"
"578","LOC652540",-0.00877890782029045,0.753873472657411,"No significant"
"579","ELK1",0.0327066639830864,1.396953723791,"No significant"
"580","LOC730995",0.0314440533081575,1.0081913175625,"No significant"
"581","PTPN23",0.0505770765691622,2.29088594860848,"No significant"
"582","HAPLN3",0.0160318607006573,0.339734167782867,"No significant"
"583","LOC644250",-0.0307165661521864,0.195912070083235,"No significant"
"584","ATP1B3",0.0708533076342146,3.11416771840997,"No significant"
"585","UBE3A",0.0143796233537792,0.544463802240467,"No significant"
"586","HEYL",0.00477341016691124,0.279551021019234,"No significant"
"587","HOXB4",-0.000265511591178047,0.0102090709514886,"No significant"
"588","LOC644377",-0.0160779553096884,1.39518503772368,"No significant"
"589","UGP2",0.0062264406067607,0.367097548297713,"No significant"
"590","LOC644325",-0.0139501965064293,1.38292573844956,"No significant"
"591","ZNF24",0.00437401592586539,0.141386684085338,"No significant"
"592","LOC440742",0.00638397291591009,0.378327901145429,"No significant"
"593","TESK2",0.0281233090120647,0.855811779416763,"No significant"
"594","LOC642110",0.00169646313727068,0.0595353325119211,"No significant"
"595","ASB13",-0.00384140323388316,0.0870419678212727,"No significant"
"596","LOC728744",-0.0199585880336173,0.599133095228826,"No significant"
"597","KIAA0323",0.0785046620364707,1.92112943112999,"No significant"
"598","ITGB2",0.172901089458236,5.86710075436235,"Up regulated"
"599","RGL1",0.0106229644054983,0.291424323551817,"No significant"
"600","IL18BP",0.0200498517557,0.944948241794399,"No significant"
"601","LOC649186",-0.00190454149542951,0.0865326334260006,"No significant"
"602","TRAF7",-0.0112875521535782,0.702401288692988,"No significant"
"603","CCL18",-0.00955111643481654,0.343639464589547,"No significant"
"604","C10orf108",-0.00425924530397737,0.186395883721905,"No significant"
"605","ACSL3",-0.00399434353639538,0.159519908517231,"No significant"
"606","MPHOSPH9",-0.0469707408440332,3.545345905643,"No significant"
"607","ACTN2",0.000182095299869012,0.00691103412638818,"No significant"
"608","LOC653217",-0.0134681241871366,1.01634396575786,"No significant"
"609","LOC731170",-0.00778802076605345,0.430266916141814,"No significant"
"610","ZNF251",-0.00248010886193484,0.114221018182392,"No significant"
"611","OAT",-0.0340694064193645,0.656697099306497,"No significant"
"612","LOC347292",-0.0271589412482722,0.50458001281957,"No significant"
"613","LOC441378",-0.00500553536691051,0.180080308697073,"No significant"
"614","TXN2",0.0273610043241366,0.64705260976475,"No significant"
"615","SPANXN1",0.00345078422401013,0.217243862641716,"No significant"
"616","PLAC4",-0.00712914371100926,0.354293711222347,"No significant"
"617","ACRV1",-0.00642328285676452,0.236526772288491,"No significant"
"618","GML",-0.00350385992254942,0.10135156846681,"No significant"
"619","UTX",0.0617814764264555,1.74509715568622,"No significant"
"620","LOC649169",-0.00679604726936134,0.288392382161849,"No significant"
"621","ATAD1",-0.0746681346669105,2.03788273503962,"No significant"
"622","TMEM120A",0.0956112098101389,3.22864814125189,"No significant"
"623","LRCH4",0.265420240265582,8.21081162359047,"Up regulated"
"624","LOC255620",0.00310797077998082,0.139636832028234,"No significant"
"625","LOC645724",0.0083313632513935,0.670950934625402,"No significant"
"626","NPSR1",0.016073771184943,1.32502262080048,"No significant"
"627","ATP6V1G2",0.018724199145951,0.946966708406927,"No significant"
"628","C5orf21",-0.0750523099948914,1.82808892233671,"No significant"
"629","MED6",-0.157622758972945,9.87113445551611,"Down regulated"
"630","CPSF1",0.130156882164723,5.39943680919272,"Up regulated"
"631","MRPS31",-0.224352345866048,9.21751791884818,"Down regulated"
"632","TLR6",0.130313390196218,2.06847885971216,"Up regulated"
"633","EFNB1",0.00522711213460969,0.206465719096317,"No significant"
"634","HSPA1L",0.147989217194029,7.24982139466251,"Up regulated"
"635","TEKT1",0.0127789100104732,0.568251419082353,"No significant"
"636","FCHO1",0.0762033353165155,1.92400909537226,"No significant"
